,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment
6347,2a2daa14-a594-11ea-bd63-000d3a38a36f,360 days,2.0,169.48,5,1,1,51,new_customers
6348,4591c1ca-b1ff-11e9-89fa-000d3a38a36f,676 days,3.0,199.97,3,2,1,32,about_to_sleep
6349,d98ea1f2-25ba-11ea-b1c8-000d3a38a36f,591 days,4.0,575.95,4,3,3,43,potential_loyalists
6350,844bc016-25d3-11eb-a2e5-000d3a38a36f,198 days,3.0,309.22,5,2,2,52,potential_loyalists
6351,4ffc60b0-a427-11e9-a2fc-000d3a38a36f,776 days,4.0,513.9399999999999,2,3,3,23,at_risk
6352,4bcf2ba6-7093-11ea-8021-000d3a38a36f,383 days,4.0,635.94,5,3,3,53,potential_loyalists
6353,062299c4-9dfa-11e9-9897-000d3a38a36f,660 days,3.0,567.89,3,2,3,32,about_to_sleep
6354,8001523e-5b0b-11ea-be1f-000d3a38a36f,472 days,6.0,713.8,5,4,4,54,champions
6355,158a0ba0-ad8f-11e9-a2fc-000d3a38a36f,1261 days,9.0,1070.66,1,5,5,15,cant_loose
6356,d851bed0-abf5-11e9-a2fc-000d3a38a36f,1185 days,9.0,671.32,1,5,4,15,cant_loose
6357,d402638e-a92f-11e9-a2fc-000d3a38a36f,1695 days,4.0,542.87,1,3,3,13,at_risk
6358,a09d41a8-ab14-11e9-a2fc-000d3a38a36f,1347 days,6.0,1547.44,1,4,5,14,at_risk
6359,f5e5c1c6-8f66-11ea-8f41-000d3a38a36f,388 days,2.0,298.96,5,1,1,51,new_customers
6360,9c6e14d8-a8e0-11eb-8f64-000d3a299ebf,30 days,2.0,759.91,5,1,4,51,new_customers
6361,00142f9a-7af6-11eb-8460-000d3a38a36f,89 days,3.0,404.94,5,2,2,52,potential_loyalists
6362,6754e360-ad9e-11e9-a2fc-000d3a38a36f,687 days,11.0,1369.19,3,5,5,35,loyal_customers
6363,47d0d628-979c-11ea-a9c8-000d3a38a36f,770 days,4.0,672.38,2,3,4,23,at_risk
6364,beaf52de-b3ca-11ea-8745-000d3a38a36f,342 days,2.0,116.48,5,1,1,51,new_customers
6365,ad465f36-b085-11e9-9757-000d3a38a36f,2413 days,27.0,2628.6899999999996,1,5,5,15,cant_loose
6366,d66ef216-b07f-11e9-9757-000d3a38a36f,560 days,5.0,793.69,4,4,4,44,loyal_customers
6367,6eabc63c-aa2a-11e9-a2fc-000d3a38a36f,1785 days,3.0,292.85,1,2,1,12,hibernating
6368,8a59cc38-a932-11e9-a2fc-000d3a38a36f,1710 days,3.0,621.33,1,2,3,12,hibernating
6369,c26c96f0-22ae-11ea-8523-000d3a38a36f,770 days,4.0,395.45,2,3,2,23,at_risk
6370,6c190924-13d0-11ea-a001-000d3a38a36f,830 days,24.0,2367.88,2,5,5,25,cant_loose
6371,3b51d518-4e7d-11ea-99ba-000d3a38a36f,656 days,2.0,105.98,3,1,1,31,about_to_sleep
6372,0485ba20-a75e-11e9-a2fc-000d3a38a36f,2439 days,6.0,874.29,1,4,4,14,at_risk
6373,5509977c-5bf0-11ea-b939-000d3a38a36f,511 days,5.0,1047.8899999999999,4,4,5,44,loyal_customers
6374,20538aa2-5424-11ea-b1db-000d3a38a36f,510 days,3.0,564.9100000000001,4,2,3,42,potential_loyalists
6375,27616852-314a-11ea-b884-000d3a38a36f,633 days,2.0,260.71999999999997,3,1,1,31,about_to_sleep
6376,3f5f76c0-1cd6-11ea-a490-000d3a38a36f,637 days,3.0,1092.89,3,2,5,32,about_to_sleep
6377,e89b9a42-a54a-11e9-a2fc-000d3a38a36f,1029 days,3.0,620.36,1,2,3,12,hibernating
6378,eb392556-a2a9-11e9-a2fc-000d3a38a36f,805 days,7.0,866.92,2,5,4,25,cant_loose
6379,5e4a447c-2558-11ea-b1c8-000d3a38a36f,566 days,6.0,796.53,4,4,4,44,loyal_customers
6380,35f40162-1b74-11eb-8d74-000d3a38a36f,210 days,3.0,450.86,5,2,2,52,potential_loyalists
6381,5c881322-127e-11ea-a001-000d3a38a36f,566 days,2.0,392.48,4,1,2,41,promising
6382,d7aa5300-1ea6-11eb-a39e-000d3a38a36f,206 days,2.0,290.86,5,1,1,51,new_customers
6383,9a060408-00bb-11eb-8341-000d3a38a36f,245 days,5.0,715.9300000000001,5,4,4,54,champions
6384,e4a3f75e-aa4a-11e9-a2fc-000d3a38a36f,689 days,3.0,294.69,3,2,1,32,about_to_sleep
6385,cff97bdc-dfa8-11ea-9c1f-000d3a38a36f,286 days,8.0,1280.41,5,5,5,55,champions
6386,016fe0aa-da25-11e9-93bc-000d3a38a36f,807 days,5.0,559.94,2,4,3,24,at_risk
6387,255228f2-a5dc-11e9-a2fc-000d3a38a36f,815 days,10.0,1433.66,2,5,5,25,cant_loose
6388,f6386762-19f6-11eb-8d74-000d3a38a36f,212 days,2.0,233.38,5,1,1,51,new_customers
6389,65ef65ca-5fcf-11ea-8dd8-000d3a38a36f,498 days,2.0,189.98,4,1,1,41,promising
6390,80381a0c-9d9d-11e9-9897-000d3a38a36f,2890 days,16.0,1925.5,1,5,5,15,cant_loose
6391,71ed98d8-3ef0-11ea-b794-000d3a38a36f,603 days,3.0,164.48000000000002,3,2,1,32,about_to_sleep
6392,00a10df4-5f9d-11ea-8dd8-000d3a38a36f,802 days,13.0,906.34,2,5,4,25,cant_loose
6393,b645f268-ac48-11e9-a2fc-000d3a38a36f,1452 days,9.0,947.4300000000001,1,5,4,15,cant_loose
6394,95cfdbb6-af90-11e9-a2fc-000d3a38a36f,877 days,3.0,297.96,2,2,1,22,hibernating
6395,ad964a0c-8ef9-11ea-8f41-000d3a38a36f,389 days,5.0,659.9,5,4,3,54,champions
6396,cce2f7b6-6253-11ea-9d1a-000d3a38a36f,451 days,2.0,227.38,5,1,1,51,new_customers
6397,e91d5722-af6c-11e9-a2fc-000d3a38a36f,888 days,3.0,334.97,2,2,2,22,hibernating
6398,86ed1218-9fc7-11e9-a2fc-000d3a38a36f,1811 days,3.0,174.97,1,2,1,12,hibernating
6399,e805e4e6-1374-11ea-a001-000d3a38a36f,733 days,3.0,214.97,2,2,1,22,hibernating
6400,89fb0c9a-21a8-11ea-9618-000d3a38a36f,833 days,4.0,751.35,2,3,4,23,at_risk
6401,ecdcc836-15ef-11ea-aa74-000d3a38a36f,564 days,2.0,176.48,4,1,1,41,promising
6402,851de3b4-8f0c-11eb-8cb8-000d3a38a36f,63 days,2.0,1725.38,5,1,5,51,new_customers
6403,b676edd8-a715-11e9-a2fc-000d3a38a36f,2528 days,2.0,239.99,1,1,1,11,hibernating
6404,507081d0-4f34-11ea-99ba-000d3a38a36f,543 days,4.0,592.8299999999999,4,3,3,43,potential_loyalists
6405,d2795fde-6a0f-11eb-b5d7-000d3a38a36f,110 days,2.0,314.95,5,1,2,51,new_customers
6406,e329a4b0-23f7-11ea-8523-000d3a38a36f,322 days,4.0,703.44,5,3,4,53,potential_loyalists
6407,c881972c-a7a0-11e9-a2fc-000d3a38a36f,2245 days,2.0,134.66000000000003,1,1,1,11,hibernating
6408,2b0e5bc2-18d6-11ea-9213-000d3a38a36f,497 days,4.0,436.78999999999996,4,3,2,43,potential_loyalists
6409,deedfe28-1325-11eb-8ffc-000d3a38a36f,238 days,3.0,558.4499999999999,5,2,3,52,potential_loyalists
6410,f3ca0fc6-a9d6-11e9-a2fc-000d3a38a36f,1866 days,15.0,2300.44,1,5,5,15,cant_loose
6411,78a88900-dde1-11e9-a848-000d3a38a36f,565 days,5.0,350.44,4,4,2,44,loyal_customers
6412,ed1ad8ce-aee8-11e9-a2fc-000d3a38a36f,615 days,4.0,529.95,3,3,3,33,need_attention
6413,97c6f818-a46f-11e9-a2fc-000d3a38a36f,766 days,2.0,200.92000000000002,2,1,1,21,hibernating
6414,24dca674-bc63-11ea-aa61-000d3a38a36f,331 days,3.0,717.91,5,2,4,52,potential_loyalists
6415,e1281a9a-a48e-11e9-a2fc-000d3a38a36f,764 days,3.0,275.97,2,2,1,22,hibernating
6416,f2964aa8-ac69-11e9-a2fc-000d3a38a36f,1431 days,14.0,5041.82,1,5,5,15,cant_loose
6417,746c376c-2c31-11ea-b752-000d3a38a36f,665 days,5.0,852.04,3,4,4,34,loyal_customers
6418,18bc2672-9edb-11e9-9897-000d3a38a36f,1427 days,6.0,1463.6399999999999,1,4,5,14,at_risk
6419,b2362f28-ff25-11e9-a5e8-000d3a38a36f,628 days,7.0,829.8,3,5,4,35,loyal_customers
6420,a8d6e218-4f6d-11ea-99ba-000d3a38a36f,510 days,6.0,1825.78,4,4,5,44,loyal_customers
6421,bd5a28ae-50f2-11ea-99ba-000d3a38a36f,666 days,2.0,229.98000000000002,3,1,1,31,about_to_sleep
6422,32a2ea58-47a0-11ea-b6c0-000d3a38a36f,670 days,6.0,649.9100000000001,3,4,3,34,loyal_customers
6423,a9ae7084-f4af-11e9-9346-000d3a38a36f,585 days,7.0,1047.84,4,5,5,45,loyal_customers
6424,927a71c4-a8b5-11e9-a2fc-000d3a38a36f,1880 days,13.0,2104.56,1,5,5,15,cant_loose
6425,ae9df5d0-5b91-11ea-8d81-000d3a38a36f,518 days,11.0,1092.58,4,5,5,45,loyal_customers
6426,20c4565e-aa03-11e9-a2fc-000d3a38a36f,1684 days,18.0,1769.35,1,5,5,15,cant_loose
6427,702ca6b2-9ebc-11e9-9897-000d3a38a36f,1635 days,5.0,492.64,1,4,3,14,at_risk
6428,55db867a-97f9-11ea-9d91-000d3a38a36f,277 days,3.0,783.98,5,2,4,52,potential_loyalists
6429,06efdab8-74f2-11ea-bb48-000d3a38a36f,949 days,4.0,793.35,2,3,4,23,at_risk
6430,b8fb6710-187f-11ea-9213-000d3a38a36f,614 days,25.0,3908.79,3,5,5,35,loyal_customers
6431,a8d61182-4dea-11ea-9655-000d3a38a36f,602 days,3.0,389.97,3,2,2,32,about_to_sleep
6432,e2dc96e6-a767-11e9-a2fc-000d3a38a36f,2306 days,2.0,447.09000000000003,1,1,2,11,hibernating
6433,6f497880-1f6b-11ea-87bf-000d3a38a36f,646 days,7.0,1172.67,3,5,5,35,loyal_customers
6434,c1ba83aa-3043-11ea-bb28-000d3a38a36f,631 days,9.0,685.9300000000001,3,5,4,35,loyal_customers
6435,0235c69a-1c0f-11ea-ac4f-000d3a38a36f,567 days,5.0,684.9300000000001,4,4,4,44,loyal_customers
6436,05899d6e-a3d1-11e9-a2fc-000d3a38a36f,784 days,2.0,195.37,2,1,1,21,hibernating
6437,8edaf5e8-ad5b-11e9-a2fc-000d3a38a36f,1247 days,12.0,1468.88,1,5,5,15,cant_loose
6438,6e4fce6c-a779-11e9-a2fc-000d3a38a36f,1129 days,4.0,479.78000000000003,1,3,3,13,at_risk
6439,4814f260-650e-11ea-bac7-000d3a38a36f,442 days,3.0,504.46000000000004,5,2,3,52,potential_loyalists
6440,0f0a2332-3a4d-11ea-85d6-000d3a38a36f,666 days,2.0,272.96999999999997,3,1,1,31,about_to_sleep
6441,1adaa13e-a4fa-11e9-a2fc-000d3a38a36f,629 days,5.0,518.87,3,4,3,34,loyal_customers
6442,cdccfe34-eb78-11ea-9047-000d3a38a36f,271 days,2.0,86.98,5,1,1,51,new_customers
6443,ff42a872-5be2-11ea-af8a-000d3a38a36f,458 days,2.0,588.67,5,1,3,51,new_customers
6444,34ab4518-5bc1-11ea-8d35-000d3a38a36f,516 days,7.0,858.99,4,5,4,45,loyal_customers
6445,4f9bc9bc-a9c2-11e9-a2fc-000d3a38a36f,1573 days,3.0,554.14,1,2,3,12,hibernating
6446,9af30e66-5bd3-11ea-bfb1-000d3a38a36f,522 days,3.0,238.96,4,2,1,42,potential_loyalists
6447,83c609a6-af52-11e9-a2fc-000d3a38a36f,1258 days,10.0,1390.3200000000002,1,5,5,15,cant_loose
6448,993aea40-ee13-11e9-9346-000d3a38a36f,594 days,4.0,527.23,4,3,3,43,potential_loyalists
6449,3a3844d6-d3e4-11ea-9838-000d3a38a36f,301 days,3.0,466.22,5,2,3,52,potential_loyalists
6450,a2d290f4-ab82-11e9-a2fc-000d3a38a36f,1565 days,2.0,175.68,1,1,1,11,hibernating
6451,8045e480-88c4-11ea-9c02-000d3a38a36f,511 days,5.0,554.42,4,4,3,44,loyal_customers
6452,64120e16-3534-11eb-9a15-000d3a38a36f,72 days,2.0,703.9100000000001,5,1,4,51,new_customers
6453,29be624a-29f1-11ea-87cc-000d3a38a36f,664 days,4.0,495.90999999999997,3,3,3,33,need_attention
6454,6ddb469e-39fc-11ea-85d6-000d3a38a36f,599 days,2.0,174.89,3,1,1,31,about_to_sleep
6455,7f6f1418-ddd0-11e9-a848-000d3a38a36f,616 days,2.0,331.77,3,1,2,31,about_to_sleep
6456,61a99e1e-a31d-11e9-a2fc-000d3a38a36f,798 days,4.0,340.96,2,3,2,23,at_risk
6457,67266024-9bc9-11eb-9c47-000d3a38a36f,47 days,2.0,295.37,5,1,1,51,new_customers
6458,879a5914-9783-11ea-a9c8-000d3a38a36f,607 days,3.0,1190.8600000000001,3,2,5,32,about_to_sleep
6459,f66f3586-ae8a-11e9-a2fc-000d3a38a36f,1142 days,5.0,650.9300000000001,1,4,3,14,at_risk
6460,38c9d188-98ba-11ea-b97a-000d3a38a36f,377 days,3.0,797.37,5,2,4,52,potential_loyalists
6461,496c72ce-5bb7-11ea-8bc9-000d3a38a36f,515 days,4.0,784.04,4,3,4,43,potential_loyalists
6462,c6dd9dfe-b096-11e9-9757-000d3a38a36f,890 days,12.0,1989.65,2,5,5,25,cant_loose
6463,016cb6c8-a3e8-11e9-a2fc-000d3a38a36f,782 days,3.0,229.9,2,2,1,22,hibernating
6464,6127e8f6-aaca-11e9-a2fc-000d3a38a36f,1679 days,6.0,1272.79,1,4,5,14,at_risk
6465,df4dd7d8-62d8-11ea-a6dc-000d3a38a36f,448 days,4.0,778.9300000000001,5,3,4,53,potential_loyalists
6466,1b1246b4-a81c-11e9-a2fc-000d3a38a36f,2267 days,8.0,945.0,1,5,4,15,cant_loose
6467,0a91ff6a-a7b7-11e9-a2fc-000d3a38a36f,777 days,4.0,510.93,2,3,3,23,at_risk
6468,749931bc-aab9-11e9-a2fc-000d3a38a36f,1689 days,7.0,566.8199999999999,1,5,3,15,cant_loose
6469,036d9bda-aa0b-11e9-a2fc-000d3a38a36f,1814 days,5.0,727.44,1,4,4,14,at_risk
6470,35d49358-bbb7-11ea-a0c9-000d3a38a36f,784 days,10.0,975.3,2,5,4,25,cant_loose
6471,8238996a-3ede-11eb-806e-000d3a38a36f,165 days,2.0,314.96999999999997,5,1,2,51,new_customers
6472,562b8c98-b031-11e9-9757-000d3a38a36f,808 days,13.0,2754.59,2,5,5,25,cant_loose
6473,a425a6e8-a9df-11e9-a2fc-000d3a38a36f,1858 days,10.0,1860.41,1,5,5,15,cant_loose
6474,cbe5c2a6-70c9-11ea-b8e4-000d3a38a36f,1530 days,4.0,734.71,1,3,4,13,at_risk
6475,80371e38-22b1-11ea-8523-000d3a38a36f,616 days,3.0,678.85,3,2,4,32,about_to_sleep
6476,72ba8c88-afe1-11e9-9757-000d3a38a36f,809 days,2.0,309.98,2,1,2,21,hibernating
6477,88543150-1f96-11ea-87bf-000d3a38a36f,812 days,4.0,517.29,2,3,3,23,at_risk
6478,5a1f7f00-ac79-11e9-a2fc-000d3a38a36f,581 days,2.0,207.98,4,1,1,41,promising
6479,7d526090-43b5-11ea-8b43-000d3a38a36f,558 days,2.0,193.98000000000002,4,1,1,41,promising
6480,21568798-4e92-11ea-99ba-000d3a38a36f,603 days,2.0,468.46000000000004,3,1,3,31,about_to_sleep
6481,8d9601fa-a135-11e9-a2fc-000d3a38a36f,831 days,3.0,409.96000000000004,2,2,2,22,hibernating
6482,e3299670-c6ac-11ea-9d14-000d3a38a36f,671 days,3.0,329.97,3,2,2,32,about_to_sleep
6483,39ef16a4-1331-11ea-a001-000d3a38a36f,703 days,4.0,934.6,3,3,4,33,need_attention
6484,ec547c8c-bd11-11ea-aa61-000d3a38a36f,330 days,13.0,3889.2299999999996,5,5,5,55,champions
6485,0fadf51e-b219-11e9-b5cf-000d3a38a36f,671 days,2.0,835.8900000000001,3,1,4,31,about_to_sleep
6486,939ee928-5b3d-11ea-bfcc-000d3a38a36f,521 days,2.0,164.98,4,1,1,41,promising
6487,ba0e877c-a8ae-11e9-a2fc-000d3a38a36f,2181 days,6.0,612.92,1,4,3,14,at_risk
6488,20404e4c-9f61-11e9-a2fc-000d3a38a36f,270 days,2.0,338.99,5,1,2,51,new_customers
6489,7ab3f3ce-617f-11eb-add3-000d3a38a36f,294 days,4.0,1047.42,5,3,5,53,potential_loyalists
6490,2cf42632-62ec-11ea-a6dc-000d3a38a36f,448 days,3.0,717.53,5,2,4,52,potential_loyalists
6491,b0d7defc-b0e6-11e9-9757-000d3a38a36f,741 days,12.0,1515.56,2,5,5,25,cant_loose
6492,e64c08fa-1190-11ea-846f-000d3a38a36f,567 days,3.0,364.97,4,2,2,42,potential_loyalists
6493,158d6b10-a862-11e9-a2fc-000d3a38a36f,1973 days,6.0,2428.87,1,4,5,14,at_risk
6494,93d17002-1239-11ea-a001-000d3a38a36f,566 days,5.0,1037.02,4,4,5,44,loyal_customers
6495,49d5a544-adae-11e9-a2fc-000d3a38a36f,1055 days,5.0,1030.86,1,4,5,14,at_risk
6496,856e2ffe-6aff-11ea-9d38-000d3a38a36f,439 days,3.0,257.46999999999997,5,2,1,52,potential_loyalists
6497,5315cf7c-b05a-11e9-9757-000d3a38a36f,695 days,3.0,169.97,3,2,1,32,about_to_sleep
6498,5edbca42-2a84-11ea-b3a7-000d3a38a36f,791 days,3.0,669.9300000000001,2,2,4,22,hibernating
6499,19bad9e0-49cd-11ea-8a4f-000d3a38a36f,688 days,13.0,1108.83,3,5,5,35,loyal_customers
6500,82fb0c9e-7101-11ea-ad37-000d3a38a36f,473 days,2.0,277.48,5,1,1,51,new_customers
6501,5e33f644-a714-11e9-a2fc-000d3a38a36f,2396 days,5.0,458.19,1,4,3,14,at_risk
6502,abbaab8a-ad0c-11e9-a2fc-000d3a38a36f,1084 days,4.0,403.96000000000004,1,3,2,13,at_risk
6503,8c7fdbde-412f-11ea-96d9-000d3a38a36f,627 days,3.0,239.97000000000003,3,2,1,32,about_to_sleep
6504,d713b2e4-edf9-11e9-9346-000d3a38a36f,595 days,3.0,404.96000000000004,4,2,2,42,potential_loyalists
6505,1734a0dc-3d63-11ea-9e19-000d3a38a36f,560 days,2.0,457.59000000000003,4,1,3,41,promising
6506,be1a92b0-1f74-11ea-87bf-000d3a38a36f,593 days,3.0,413.98,4,2,2,42,potential_loyalists
6507,d5d7b8fc-aa48-11e9-a2fc-000d3a38a36f,607 days,8.0,1431.42,3,5,5,35,loyal_customers
6508,4cce3824-b15f-11e9-89fa-000d3a38a36f,784 days,7.0,1320.09,2,5,5,25,cant_loose
6509,89c69a60-72e7-11ea-92d0-000d3a38a36f,504 days,5.0,761.94,4,4,4,44,loyal_customers
6510,ac5bc4c0-ae15-11e9-a2fc-000d3a38a36f,787 days,4.0,534.66,2,3,3,23,at_risk
6511,ef2e5b50-a46a-11e9-a2fc-000d3a38a36f,767 days,9.0,1267.53,2,5,5,25,cant_loose
6512,d324e5b4-ac9e-11e9-a2fc-000d3a38a36f,1132 days,2.0,159.98,1,1,1,11,hibernating
6513,0ef16940-a10b-11e9-a2fc-000d3a38a36f,833 days,8.0,577.14,2,5,3,25,cant_loose
6514,96df232c-a784-11e9-a2fc-000d3a38a36f,2403 days,26.0,4777.02,1,5,5,15,cant_loose
6515,fb1f6e86-a76c-11e9-a2fc-000d3a38a36f,2323 days,7.0,1031.78,1,5,5,15,cant_loose
6516,662947c2-443a-11eb-806e-000d3a38a36f,158 days,3.0,669.25,5,2,4,52,potential_loyalists
6517,1ba9e88e-5447-11ea-b1db-000d3a38a36f,525 days,4.0,284.96999999999997,4,3,1,43,potential_loyalists
6518,05c918ea-a732-11e9-a2fc-000d3a38a36f,2365 days,2.0,161.47,1,1,1,11,hibernating
6519,4e05ad76-1915-11ea-9213-000d3a38a36f,558 days,3.0,469.92999999999995,4,2,3,42,potential_loyalists
6520,219c5720-aa49-11e9-a2fc-000d3a38a36f,770 days,4.0,475.94,2,3,3,23,at_risk
6521,5938d79e-b16f-11e9-89fa-000d3a38a36f,700 days,5.0,587.59,3,4,3,34,loyal_customers
6522,4dd20972-ab6e-11e9-a2fc-000d3a38a36f,1530 days,8.0,1371.58,1,5,5,15,cant_loose
6523,f5926344-a832-11e9-a2fc-000d3a38a36f,573 days,4.0,437.95000000000005,4,3,2,43,potential_loyalists
6524,43c15280-c4e0-11ea-98f7-000d3a38a36f,324 days,4.0,543.84,5,3,3,53,potential_loyalists
6525,d95bba1a-b12c-11e9-9757-000d3a38a36f,764 days,3.0,313.47,2,2,2,22,hibernating
6526,e1af5cae-aa05-11e9-a2fc-000d3a38a36f,1403 days,7.0,826.99,1,5,4,15,cant_loose
6527,988880c4-4d42-11ea-9c12-000d3a38a36f,603 days,3.0,729.6300000000001,3,2,4,32,about_to_sleep
6528,f2fcb710-9e32-11e9-9897-000d3a38a36f,3040 days,32.0,2923.9799999999996,1,5,5,15,cant_loose
6529,1de11c9a-2a75-11ea-b3a7-000d3a38a36f,853 days,5.0,521.53,2,4,3,24,at_risk
6530,dc0d6c18-fb41-11e9-b138-000d3a38a36f,569 days,4.0,662.42,4,3,4,43,potential_loyalists
6531,ad0b4f80-8c40-11ea-8f41-000d3a38a36f,392 days,2.0,219.86,5,1,1,51,new_customers
6532,4fb4d678-5bc4-11ea-94d2-000d3a38a36f,490 days,11.0,2556.04,4,5,5,45,loyal_customers
6533,e3571dde-dfb1-11ea-9c1f-000d3a38a36f,356 days,7.0,1074.92,5,5,5,55,champions
6534,2f8c01ee-a5d2-11e9-a2fc-000d3a38a36f,1420 days,6.0,628.43,1,4,3,14,at_risk
6535,176fe254-bbf9-11ea-9a91-000d3a38a36f,331 days,3.0,156.94,5,2,1,52,potential_loyalists
6536,cdc586c8-f749-11e9-841e-000d3a38a36f,582 days,6.0,683.4300000000001,4,4,4,44,loyal_customers
6537,88ad0f16-186e-11ea-9213-000d3a38a36f,700 days,3.0,412.88,3,2,2,32,about_to_sleep
6538,ddbe6e62-a453-11e9-a2fc-000d3a38a36f,770 days,2.0,261.21999999999997,2,1,1,21,hibernating
6539,d99e0d40-b1a2-11e9-89fa-000d3a38a36f,684 days,8.0,758.17,3,5,4,35,loyal_customers
6540,b4f20d5a-2b84-11ea-853d-000d3a38a36f,546 days,4.0,551.82,4,3,3,43,potential_loyalists
6541,65d3eb3e-619a-11ea-8dd8-000d3a38a36f,454 days,4.0,935.67,5,3,4,53,potential_loyalists
6542,26a03a58-afc0-11e9-9757-000d3a38a36f,857 days,11.0,1316.0,2,5,5,25,cant_loose
6543,08792dea-2113-11ea-b50a-000d3a38a36f,790 days,3.0,523.9399999999999,2,2,3,22,hibernating
6544,a93880c2-9f28-11e9-9897-000d3a38a36f,2933 days,10.0,1202.72,1,5,5,15,cant_loose
6545,0904db6a-8504-11ea-80af-000d3a38a36f,402 days,2.0,211.84,5,1,1,51,new_customers
6546,3d77b6d4-a8a9-11e9-a2fc-000d3a38a36f,717 days,4.0,649.95,3,3,3,33,need_attention
6547,c427986c-450a-11eb-806e-000d3a38a36f,157 days,5.0,964.13,5,4,4,54,champions
6548,dc438930-6097-11eb-9b71-000d3a38a36f,122 days,5.0,813.9100000000001,5,4,4,54,champions
6549,e8ffc91e-25c3-11ea-b1c8-000d3a38a36f,640 days,2.0,328.68,3,1,2,31,about_to_sleep
6550,1c2ac02a-a4b7-11e9-a2fc-000d3a38a36f,749 days,3.0,334.95,2,2,2,22,hibernating
6551,11a7e5b8-f815-11e9-b138-000d3a38a36f,581 days,3.0,515.15,4,2,3,42,potential_loyalists
6552,ab0f42f8-b19f-11e9-89fa-000d3a38a36f,234 days,2.0,340.87,5,1,2,51,new_customers
6553,90b3dda4-3d74-11ea-9e19-000d3a38a36f,629 days,5.0,441.92999999999995,3,4,2,34,loyal_customers
6554,a49baaac-a929-11e9-a2fc-000d3a38a36f,1701 days,2.0,134.98,1,1,1,11,hibernating
6555,1e871436-9f6c-11e9-a2fc-000d3a38a36f,829 days,10.0,2861.1,2,5,5,25,cant_loose
6556,142a7fd8-a22c-11e9-a2fc-000d3a38a36f,814 days,2.0,189.97,2,1,1,21,hibernating
6557,48642982-ae4f-11e9-a2fc-000d3a38a36f,697 days,3.0,574.85,3,2,3,32,about_to_sleep
6558,bed23d84-4008-11ea-aa6b-000d3a38a36f,671 days,4.0,284.75,3,3,1,33,need_attention
6559,adb65616-4661-11ea-b6c0-000d3a38a36f,661 days,4.0,245.96,3,3,1,33,need_attention
6560,4c3da95c-a6a7-11e9-a2fc-000d3a38a36f,2604 days,2.0,134.98,1,1,1,11,hibernating
6561,3ab77b10-85de-11ea-a90b-000d3a38a36f,401 days,8.0,863.47,5,5,4,55,champions
6562,1fc43336-2411-11ea-a30f-000d3a38a36f,811 days,9.0,656.8900000000001,2,5,3,25,cant_loose
6563,2725db66-aadb-11e9-a2fc-000d3a38a36f,1400 days,3.0,634.47,1,2,3,12,hibernating
6564,d796e3b6-5b46-11ea-881c-000d3a38a36f,532 days,2.0,385.96,4,1,2,41,promising
6565,07d80f42-a8cc-11e9-a2fc-000d3a38a36f,2154 days,11.0,1355.67,1,5,5,15,cant_loose
6566,2ec3355a-c9f0-11ea-a31e-000d3a38a36f,632 days,4.0,699.9200000000001,3,3,4,33,need_attention
6567,38ff79ee-a1fa-11e9-a2fc-000d3a38a36f,818 days,2.0,294.89,2,1,1,21,hibernating
6568,a3367f72-b1ba-11e9-89fa-000d3a38a36f,681 days,5.0,754.7,3,4,4,34,loyal_customers
6569,4df89aaa-11ef-11ea-916f-000d3a38a36f,664 days,9.0,1091.86,3,5,5,35,loyal_customers
6570,a2431332-dca7-11ea-9c1f-000d3a38a36f,290 days,2.0,152.97,5,1,1,51,new_customers
6571,d4e2eaea-5b53-11ea-9c06-000d3a38a36f,497 days,7.0,692.91,4,5,4,45,loyal_customers
6572,9928fa5c-a9e8-11e9-a2fc-000d3a38a36f,1851 days,5.0,573.5,1,4,3,14,at_risk
6573,1078ab14-f4f5-11e9-9346-000d3a38a36f,585 days,4.0,475.92,4,3,3,43,potential_loyalists
6574,31c0dbe0-d94b-11e9-93bc-000d3a38a36f,620 days,2.0,294.34,3,1,1,31,about_to_sleep
6575,95912ffa-2b28-11eb-b280-000d3a38a36f,190 days,7.0,780.12,5,5,4,55,champions
6576,d345fc66-20c7-11ea-97c9-000d3a38a36f,650 days,4.0,652.45,3,3,3,33,need_attention
6577,2951e736-abc1-11e9-a2fc-000d3a38a36f,1344 days,5.0,725.5300000000001,1,4,4,14,at_risk
6578,db6495a8-46c7-11ea-b6c0-000d3a38a36f,632 days,4.0,924.1600000000001,3,3,4,33,need_attention
6579,d7d0581e-a596-11e9-a2fc-000d3a38a36f,1119 days,10.0,1168.8999999999999,1,5,5,15,cant_loose
6580,20cb5694-20a9-11ea-97c9-000d3a38a36f,692 days,5.0,553.92,3,4,3,34,loyal_customers
6581,4af21a1e-d696-11e9-93bc-000d3a38a36f,640 days,5.0,550.66,3,4,3,34,loyal_customers
6582,8c10dada-99cd-11ea-a274-000d3a38a36f,376 days,2.0,129.97,5,1,1,51,new_customers
6583,52afe104-2ac0-11ea-b3a7-000d3a38a36f,699 days,8.0,1992.0,3,5,5,35,loyal_customers
6584,2c2dc286-d975-11e9-93bc-000d3a38a36f,620 days,4.0,571.95,3,3,3,33,need_attention
6585,fc80b6b4-6d53-11eb-99c4-000d3a38a36f,106 days,2.0,230.87,5,1,1,51,new_customers
